id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
759530,7728,Granta 13: After the Revolution,0140075666,9780140075663,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,false,24742526,2,110,102,27,5,5:8|4:7|3:10|2:2|1:0|total:27,1999,5,,3.78,10,0,"['2606', '28244', '11337', '12076', '50196', '6343', '35099', '67113', '1240719', '12555', '48025', '16770310', '7728']","['Bill Buford', 'Anita Brookner', 'Martin Amis', 'Russell Hoban', 'Timothy Garton Ash', 'Milan Kundera', 'Josef Škvorecký', 'James Fenton', 'Someth May', 'Reinaldo Arenas', 'Orville Schell', 'Edward W. Said', 'Doris Lessing']","['3.94', '3.61', '3.60', '4.17', '3.83', '4.01', '3.92', '3.97', '4.07', '4.07', '4.12', '4.11', '3.65']",[],[],[],"The Soviet Union, Czechoslovakia, East Germany, China, Cuba…what has happened to the nineteenth-century dream of revolution? John Berger, Milan Kundera, Orville Schell, Anita Brookner, James Fenton, Doris Lessing, Martin Amis, and Edward Said."
9456682,7728,مختارات من كتاب نوبل : همنجواي، ليسنج، مولر,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2010,,,ara,الهيئة العامة لقصور الثقافة - القاهرة,false,14341505,1,113,101,34,12,5:3|4:7|3:10|2:14|1:0|total:34,2010,,,2.97,34,12,"['1455', '7728', '134980', '3405834', '2737639']","['Ernest Hemingway', 'Doris Lessing', 'Herta Müller', 'حسين عيد', 'إرنست همنغواي']","['3.83', '3.65', '3.61', '3.16', '3.38']",[],[],[],يحتوى هذا الكتاب على تراجم خمس عشرة قصة قصيرة لثلاثة كتاب حصلوا على جائزة نوبل فى الأدب<br /><br /> الأمريكى إرنست همنجواى : نوبل 1954<br />- قطة فى المطر<br />- عجوز على الجسر<br />- مكان نظيف جيد الإضاءة<br />- مخيم هندى<br />- حكاية قصيرة جدا<br /><br />الإنجليزية دوريس لسنج : نوبل 2007<br />- رحلة طيران<br />- هجوم معتدل للجراد<br />- فى المعرض الوطنى<br />- التحديق <br />- أنا بصفتى رياضية<br /><br />الألمانية هرتا مولر : نوبل 2009<br />- حمام سويبيان<br />- أوتوبيس الأرياف<br />- أسرتى<br />- موعظة الجنازة<br />- عن قصات شوارب وشعر ألمانية
13495794,7728,The Story of Two Dogs (African Stories),,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1452955155l/13495794._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1452955155l/13495794._SY75_.jpg,1964,,,,,false,19038390,2,139,100,26,1,5:11|4:7|3:3|2:3|1:2|total:26,1964,1,1,3.85,23,1,['7728'],['Doris Lessing'],['3.65'],[],[],[],
6240027,7728,On Not Winning the Nobel Prize,1906100063,9781906100063,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470749394l/6240027._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470749394l/6240027._SY75_.jpg,2008,12,6,eng,Oak Tree Press,false,6422793,1,83,99,21,6,5:15|4:6|3:0|2:0|1:0|total:21,,,,4.71,21,6,"['7728', '2839334']","['Doris Lessing', 'Abigail Rorer']","['3.65', '4.34']",[],[],[],"The lecture offers a fascinating journey through the thoughts of this inspirational and pioneering writer. Lessing has combined personal recollections and vivid imagery with an exploration of key challenges faced by contemporary modern society, such as poverty, inequality and a fragmenting culture. The result is a deeply moving testament to the permanent importance of literature.<br /><br />""The Nobel Prize in Literature for 2007 is awarded to the English writer Doris Lessing, that epicist of the female experience, who with scepticism, fire and visionary power has subjected a divided civilisation to scrutiny."" <br />Professor Horace Engdahl, Permanent Secretary of the Swedish Academy"
9667090,7728,L'altra donna,8807812282,9788807812286,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1538222551l/9667090._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1538222551l/9667090._SY75_.jpg,1993,,,ita,Feltrinelli,false,14554816,2,82,92,29,3,5:2|4:9|3:11|2:6|1:1|total:29,1988,1,1,3.17,26,3,['7728'],['Doris Lessing'],['3.65'],['3093140'],['Grazia Gatti'],['3.70'],
49412,7728,"First Among Sufis: The Life and Thought of Rabia Al-Adawiyya, the Woman Saint of Basra",0900860456,9780900860454,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1982,12,31,,"Octagon Press, Limited",false,48331,1,211,89,21,4,5:11|4:6|3:3|2:0|1:1|total:21,1982,12,,4.24,21,4,"['5693188', '7728', '5693188']","['El Sakkakini Widad', 'Doris Lessing', 'El Sakkakini Widad']","['4.24', '3.65', '4.24']",[],[],[],
4712548,7728,Our Friend Judith,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,4776944,1,51,82,21,4,5:9|4:3|3:8|2:0|1:1|total:21,1993,,,3.90,21,4,['7728'],['Doris Lessing'],['3.65'],[],[],[],
9534489,7728,Short Stories: The Thoroughly Modern Collection,1608127044,9781608127047,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2009,4,1,,Findaway World,false,14420646,3,58,81,31,7,5:1|4:5|3:11|2:9|1:5|total:31,2009,4,,2.61,29,7,"['4025716', '786445', '3101', '278136', '41121', '50416', '204538', '427390', '692555', '209447', '7728', '161866', '25251', '67820', '10890', '161009', '3354', '1169504', '6534426', '464253', '5600', '51046', '924458', '190366', '156118', '51586', '111644', '55708']","['CSA Word', 'Janet McTeer', 'Barry Unsworth', 'Lisa St. Aubin de Terán', 'Alan Sillitoe', 'Fay Weldon', 'Rosie Thomas', 'Ronald Frame', 'Douglas Hurd', 'George Mackay Brown', 'Doris Lessing', 'Penelope Mortimer', 'Martin Jarvis', 'Joanna Trollope', 'Ruth Rendell', 'Ludovic Kennedy', 'Haruki Murakami', 'A.S. Byatt', 'William Boyd', 'Edwina Currie', ""Patrick O'Brian"", 'Rosalind Ayres', 'Walter Lewis', 'Julie Christie', 'Harriet Walter', 'Angela Huth', 'Frederic Raphael', 'Helen Simpson']","['3.19', '3.42', '3.83', '3.67', '3.79', '3.48', '3.77', '3.15', '3.47', '4.01', '3.65', '3.71', '3.96', '3.57', '3.70', '3.98', '3.96', '3.81', '3.93', '3.02', '4.31', '3.82', '3.16', '3.92', '3.85', '3.63', '3.82', '3.72']",[],[],[],"Short Stories: The Thoroughly Modern Collection - carefully selected from our catalogue of over 300 short stories. This stunning and original collection features a famous array of literary talent and quality performance. A unique and utterly collectable edition, with stories spanning many themes and incidents, it is also a varied and accessible way into spoken word for newcomers. Stories: MOTHERS AND FATHERS by Angela Huth read by Janet McTeer SHARED CREDIT by Frederic Raphael read by Martin Jarvis THE YEAR'S MIDNIGHT by Helen Simpson read by Harriet Walter A PLACE FOR EVERYTHING by Barry Unsworth read by Janet McTeer THE GHOST OF THE RAIN FOREST by Barry Unsworth read by Rosalind Ayres A FEELING FOR BIRDS by Lisa St. Aubin de Teran read by Janet McTeer BATTLEFIELDS by Alan Sillitoe read by Janet McTeer WHO? by Fay Weldon read by Julie Christie MRS ALCOTT DANCES NAKED IN THE RAIN by Rosie Thomas read by Janet McTeer PRESTO BARBARO by Ronal Frame read by Janet McTeer SEA LION by Douglas Hurd read by Martin Jarvis THE SONS OF UPLAND FARM by George Mackay Brown read by Martin Jarvis DRESSING UP by Angela Huth read by Rosalind Ayres TWENTY YEARS by Doris Lessing read by Rosalind Ayres HUMPHREY'S MOTHER by Penelope Mortimer read by Martin Jarvis THE HERO by Joanna Trollope read by Martin Jarvis SHREDS AND SLIVERS by Ruth Rendell read by Martin Jarvis BRUT MILLESIME by Ludovic Kennedy read by Rosalind Ayres ON SEEING THE 100% PERFECT GIRL ONE BEAUTIFUL APRIL MORNING by Haruki Murakami read by Walter Lewis BAGLADY by A.S. Byatt read by Rosalind Ayres HOTEL DES VOYAGEURS by William Boyd read by Martin Jarvis TOY BOY by Edwina Currie read by Rosalind Ayres SIMON by Patrick O'Brien read by MartinJarvis"
4560826,7728,چال مورچه,,9789645061966,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1261747926l/4560826._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1261747926l/4560826._SX50_.jpg,2007,,,,سوره مهر,false,4610149,1,53,80,26,6,5:0|4:8|3:13|2:4|1:1|total:26,2007,,,3.08,26,6,['7728'],['Doris Lessing'],['3.65'],['2878561'],['ضیاءالدین ترابی'],['3.05'],
316678,7728,Doris Lessing: Conversations,0865380805,9780865380806,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2000,4,1,,Ontario Review Press,false,307501,1,115,77,18,1,5:10|4:3|3:5|2:0|1:0|total:18,2000,4,30,4.28,18,1,"['7728', '92641']","['Doris Lessing', 'Earl G. Ingersoll']","['3.65', '4.19']",[],[],[],"In these twenty-four provocative interviews, Doris Lessing talks frankly to a variety of interviewers -- among them Joyce Carol Oates and Studs Terkel -- about a wide range of subjects that concern her deeply. We hear about her early years in Southern Rhodesia (now Zimbabwe), her involvement in Marxist politics, her views on feminism and ""space fiction"", and her own work, especially The Golden Notebook and The Good Terrorist. Included is a recent talk on the failure of Communism. These interviews, informed by Lessing's unfailing intelligence and refreshing directness, present an invaluable and up-to-date view of the mind and art of a distinguished contemporary writer."
10814688,7728,Cuentos europeos,8499081401,9788499081403,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2010,1,,spa,Debolsillo,false,15728334,5,72,72,19,1,5:2|4:11|3:6|2:0|1:0|total:19,2008,11,,3.79,13,1,['7728'],['Doris Lessing'],['3.65'],[],[],[],"Matrimonios en apariencia bien avenidos pero rotos en su intimidad, parejas que buscan leyes insólitas de convivencia para superar el tedio, mujeres mayores que solo saben amar en la distancia y jóvenes que descubren el sexo entre las ruinas de las casas de Londres, bombardeadas durante la Segunda Guerra Mundial...<br /><br />En estos cuentos está la esencia de Lessing, una mujer capaz de describir una relación en un solo párrafo. En este volumen se recogen todos los cuentos con temática europea (hay otro volumen dedicado a los cuentos africanos) que la autora escribió desde su llegada a Inglaterra en 1949 hasta el final del siglo XX: cincuenta años de escritura dedicados a analizar con rigor y piedad lo que nos define como seres humanos."
51878709,7728,รถมวลชนสายแอฟริกา  (Omnibus of a Century of South African Stories),,9789747032956,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,13244541,3,81,72,19,3,5:6|4:6|3:4|2:3|1:0|total:19,1961,,,3.79,0,0,"['26955', '3527', '15900', '55397', '7728', '205828', '136664']","['Michael Chapman', 'Alan Paton', 'Bessie Head', 'Nadine Gordimer', 'Doris Lessing', 'Ivan Vladislavić', 'Zoë Wicomb']","['3.44', '3.90', '3.81', '3.57', '3.65', '3.81', '3.57']",['2990353'],['วิมล กุณราชา'],['3.55'],
37903722,7728,Letters to Change the World: From Pankhurst to Orwell,1785039474,9781785039478,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2018,9,6,eng,Ebury Press,false,59609215,3,189,70,18,3,5:6|4:7|3:3|2:1|1:1|total:18,2018,9,6,3.89,18,3,"['7302', '3706', '23924', '957894', '17854', '5840159', '367338', '76172', '191362', '263858', '7084', '1483665', '1179510', '18756726', '128382', '6765', '5810891', '4242', '18756727', '1651712', '367092', '43298', '7190', '2438', '18756728', '821936', '66241', '81466', '159845', '18580127', '292605', '7728', '585', '15151', '15332', '3450036', '3941959', '71441', '200792', '3527', '80797', '642144', '10022', '227912', '10710', '982533', '18756744', '927596', '685455', '7380', '8328889', '6936865', '18756745', '10917', '2553011', '162778', '7140597']","['Travis Elborough', 'George Orwell', 'Martin Luther King Jr.', 'Albert Camus', 'Bertrand Russell', 'Emmeline Pankhurst', 'Nelson Mandela', 'Ernesto Che Guevara', 'William Wilberforce', 'Elizabeth Fry', 'Karl Marx', 'Richard Oastler', 'George W. Williams', 'Robert Loyd-Lindsay', 'Leo Tolstoy', 'Virginia Woolf', 'Mahatma Gandhi', 'Wilfred Owen', 'Barbara Bodichon', 'Emily Hobhouse', 'Amelia Earhart', 'Yevgeny Zamyatin', 'Anaïs Nin', 'Antonio Gramsci', 'Jarrow J.W. Thompson', 'Niels Bohr', 'Lillian Hellman', 'A.A. Milne', 'Paul Robeson', 'Czeslaw Milosz', 'Tony Dyson', 'Doris Lessing', 'John Steinbeck', 'Zora Neale Hurston', 'Rachel Carson', 'Harvey Milk', 'Ron Ridenhour', 'Václav Havel', 'Alex Molnar', 'Alan Paton', 'Nikita Khrushchev', 'Deirdre Rhys-Thomas', 'Armistead Maupin', 'Joan Baez', 'W.E.B. Du Bois', 'Olusegun Obasanjo', 'Phyllis Rodriguez', 'Orlando Rodriguez', 'Tilda Swinton', 'Alice Walker', 'Ziauddin Yousafzai', 'Eric Garcetti', 'Patrick Millsaps', 'Stephen Fry', 'Benedict Cumberbatch', 'Tony Benn', 'Edward Snowden']","['3.50', '4.07', '4.46', '4.00', '4.02', '4.14', '4.31', '3.79', '4.22', '3.90', '3.74', '3.89', '3.80', '3.89', '4.06', '3.88', '4.06', '4.22', '3.89', '3.79', '3.91', '3.93', '3.84', '4.08', '3.89', '3.92', '4.01', '4.36', '4.24', '4.15', '3.85', '3.65', '3.93', '3.94', '4.02', '4.09', '3.95', '4.08', '3.80', '3.90', '3.93', '3.89', '4.04', '3.95', '4.27', '3.84', '3.89', '3.68', '3.85', '4.18', '4.28', '4.00', '3.89', '4.03', '4.03', '4.18', '4.37']",[],[],[],"‘We know through painful experience that freedom is never voluntarily given by the oppressor; it must be demanded by the oppressed’ Martin Luther King<br /><br />In an era where the liberties we often take for granted are under threat, <i>Letters To Change the World</i> is a collection of inspiring letters offering reminders from history that standing up for and voicing our personal and political beliefs is not merely a crucial right but a duty if we want to change the world.<br /><br />Edited by Travis Elborough, the collection includes George Orwell's warning on totalitarianism, Martin Luther King's 'Letter from a Birmingham Jail', Albert Camus on the reasons to fight a war, Bertrand Russell on peace, Emmeline Pankhurst rallying her suffragettes, Nelson Mandela's letter to his children from prison and Time's Up on the abuse of power."
20813762,7728,پاییز داغ و هشت داستان دیگر,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392475961l/20813762._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392475961l/20813762._SY75_.jpg,2013,,,per,کوله پشتی,false,21484529,2,62,68,20,4,5:2|4:6|3:11|2:0|1:1|total:20,2010,1,1,3.40,6,1,"['6410', '7728', '3190', '48535', '1240', '6451182']","['Alice Munro', 'Doris Lessing', 'F. Scott Fitzgerald', 'Anatole France', 'Jack London', 'شیرین احدزاده']","['3.92', '3.65', '3.90', '3.90', '3.96', '3.30']",[],[],[],پاییز داغ یک مجموعه داستان کوتاه است، عناوین داستان‌ها و نویسندگان آنها به ترتیب زیر هستند: «پاییز داغ، از: آلیس مونرو»؛ «نگاه خیره، تونل، و مزاحمت، سه داستان از: دوریس لسینگ هستند»؛ «جنایت سیلوستر بونارد، از: آناتول فرانس»؛ «ماجرای مرموز بنجامین باتن، آبی و صورتی داستان‌هایی از اسکات فیتز جرالد هستند»؛ «افروختن آتش و گرگ خفته هم از آثار: جک لندن»؛ انتخاب و ترجمه شده‌اند
18516336,7728,The Day Stalin Died,0007525745,9780007525744,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1379491567l/18516336._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1379491567l/18516336._SY75_.jpg,2013,3,,eng,HarperCollins,true,26213720,4,52,67,23,2,5:2|4:4|3:9|2:6|1:2|total:23,2001,3,,2.91,13,1,['7728'],['Doris Lessing'],['3.65'],[],[],[],"From the winner of the Nobel Prize for Literature, Doris Lessing, a short story about a young woman’s attempts to juggle her political beliefs with everyday life. On the day that the newspapers report that Stalin is dying, a young woman, with communist sympathies, attempts to look after her aunt and cousin on a disastrous trip to a photographer. Lightly satirical about the absurd ways people can behave, no matter what their political views, ‘The Day Stalin Died’ shows Doris Lessing at her most wry. This story also appears in the collection To Room Nineteen."
22249201,7728,Children of Violence: Martha Quest and A Proper Marriage,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,,false,41625279,1,61,66,15,0,5:8|4:5|3:2|2:0|1:0|total:15,,,,4.40,15,0,['7728'],['Doris Lessing'],['3.65'],[],[],[],
25855079,7728,London Observed: Stories and Sketches,0002239353,9780002239356,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,eng,HarperCollins,false,45723893,1,56,63,17,3,5:3|4:7|3:6|2:1|1:0|total:17,1992,5,18,3.71,17,3,['7728'],['Doris Lessing'],['3.65'],[],[],[],"Eighteen stories depicting the people and places of London, full of the observation and compassion characteristic of Lessing."
4097671,7728,Sunrise on the Veld,0521209560,9780521209564,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1975,12,11,,Cambridge University Press,false,4144824,2,32,55,15,0,5:2|4:7|3:5|2:1|1:0|total:15,,,,3.67,15,0,"['146725', '7728']","['Alan McConnell-Duff', 'Doris Lessing']","['3.52', '3.65']",[],[],[],
707029,7728,The Essential Cat,0285628208,9780285628205,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1987,10,15,,Souvenir Press,false,693306,2,36,54,13,2,5:4|4:7|3:2|2:0|1:0|total:13,1987,10,15,4.15,10,2,"['377034', '7728']","['Thomas Wester', 'Doris Lessing']","['4.15', '3.65']",[],[],[],
6240028,7728,Made in England/ In Pursuit of the English,8426416691,9788426416698,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,spa,,false,6422794,3,45,53,16,3,5:2|4:3|3:9|2:2|1:0|total:16,2008,5,,3.31,13,3,['7728'],['Doris Lessing'],['3.65'],['409108'],['Maria Lluisa Borras'],['3.71'],
9392850,7728,Making It All Right: Modern English Short Stories,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1285515953l/9392850._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1285515953l/9392850._SX50_.jpg,1978,,,eng,Moscow: Progress Publishers,false,14276558,1,100,53,13,2,5:4|4:6|3:3|2:0|1:0|total:13,1978,,,4.08,13,2,"['263021', '18874', '7728', '4176632', '117500', '13093', '16002', '223027', '25249', '76129', '1604964', '123715', '13387', '8166', '10380', '205590', '87094', '163271', '51606', '10244']","['Stan Barstow', 'Susan Hill', 'Doris Lessing', 'W. Somerset Maugham', 'William Sansom', 'Muriel Spark', 'William Trevor', 'John Wain', 'Angus Wilson', 'Joyce Cary', 'Sid Chaplin', 'Agatha Christie', 'John Collier', 'Lawrence Durrell', 'David Garnett', 'Brian Glanville', 'H.E. Bates', 'V.S. Pritchett', 'L.P. Hartley', 'Francis  King']","['4.02', '3.71', '3.65', '4.04', '4.02', '3.69', '3.81', '3.89', '4.29', '3.87', '3.82', '4.00', '3.95', '4.02', '3.79', '3.55', '3.90', '3.84', '3.86', '4.03']",[],[],[],"CONTENTS:<br />Stan Barstow	""The Search for Tommy Flynn""<br /><br />Herbert Ernest Bates	""How Vainly Men Themselves Amaze""<br /><br />Joyce Cary	""Period Piece""<br /><br />Sid Chaplin	""The Thin Seam""<br /><br />Agatha Christie	""The Nemean Lion""<br /><br />John Collier	""Back for Christmas""<br /><br />Lawrence Durrell	""The Little Affair in Paris""<br /><br />David Garnett	""Letting Down the Side""<br /><br />Brian Glanville	""The Thing He Loves"" <br /><br />Leslie Poles Hartley	""W.S.""<br /><br />Susan Hill	""A Bit of Singing and Dancing""<br /><br />Francis King	""Making It All Right"" <br /><br />Doris Lessing	""England Versus England"" <br /><br />W. Somerset Maugham	""The Force of Circumstance""<br /><br />Victor Sawdon Pritchett 	""The Sailor""<br /><br />William Sansom	""The Vertical Ladder""<br /><br />Muriel Spark	""Curtain Blown by the Breeze""<br /><br />William Trevor	""The Day We Got Drunk on Cake""<br /><br />John Wain	""The Life Guard"" <br /><br />Angus Wilson	""A Bit Off the Map"""
17256084,7728,Passerotti,8858850017,9788858850015,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358440705l/17256084._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358440705l/17256084._SY75_.jpg,2011,12,16,ita,Feltrinelli,true,23849114,2,21,50,14,1,5:5|4:2|3:3|2:4|1:0|total:14,2010,10,18,3.57,10,1,['7728'],['Doris Lessing'],['3.65'],['3093140'],['Grazia Gatti'],['3.70'],"Una piccola epifania amorosa fra i tavolini di un caffè londinese, affollati di coppie, dolci e uccellini. Tratto da ""Racconti londinesi"""
11115665,7728,Mia madre,8833904326,9788833904320,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1998,,,ita,Bollati Boringhieri,false,2727529,2,29,49,11,0,5:6|4:4|3:1|2:0|1:0|total:11,1987,,,4.45,7,0,['7728'],['Doris Lessing'],['3.65'],['4792265'],['Paola Mazzarelli'],['3.85'],
25700017,7728,"INPOPA Anthology 2002: Poems by Doris Lessing, Robert Twigger  and T.H. Benson",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433949298l/25700017._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1433949298l/25700017._SX50_.jpg,2002,,,eng,Institute of Poetic Patience,false,45531465,1,1430,47,10,5,5:8|4:1|3:1|2:0|1:0|total:10,2002,1,1,4.70,10,5,"['7728', '115404', '14078291', '377431', '978879']","['Doris Lessing', 'Robert Twigger', 'T.H. Benson', 'M.P. Gould', 'Ramsay Wood']","['3.65', '3.80', '4.70', '4.73', '4.23']",[],[],[],"CONTENTS:<br /><br />Doris Lessing (the hearts and club suits):<br /><br />The Wolf People Verses suggested by recent scientific speculation on the possible behaviour of our very distant ancestors<br /><br />In the Long Dark<br />The Misfit<br />As If They Had Always Known It<br />Cave Wolves<br />Something Speaks<br />The Sky-fire<br />The Ice Comes<br /><br />Robert Twigger (the diamonds):<br /><br />Standford Church<br />The Dive<br />All Things<br />Always Watson, Never Holmes<br />The Water of Life<br /><br />TH Benson (the spades):<br /><br />Below Tirich Mir<br />Inner Active<br />Moving On<br />Unspoken Distances<br />Pilot's Steak and Salad Flaskback Kitchen Dance<br />Ice Princess<br />Is a Djinn a Cat?<br />Beachy Head<br />Young Belly Dancer's Lament<br />At last, Ism!<br />Cameo<br />After the Picnic"
7737671,7728,Playing The Game,0586216898,9780586216897,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408924474l/7737671._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408924474l/7737671._SY75_.jpg,1995,12,4,eng,HaperCollins,false,5206024,2,54,46,19,4,5:2|4:0|3:6|2:7|1:4|total:19,1994,2,1,2.42,18,4,"['7728', '16962']","['Doris Lessing', 'Charlie Adlard']","['3.65', '4.28']",[],[],[],"Like the author's Canopus in Argos novels, this graphic novel is an exercise in speculative imagination. It marks a venture into new creative territory for Lessing, and is illustrated by the young British artist Daniel Vallely."
